Unique_ID,RSI_Site,Time,Vehicle_Type ,Vehicle_Occupancy,Origin_Postcode,Origin_Purpose,Destination_Postcode,Destination_Purpose,OriginX,OriginY,DestinationX,DestinationY,BlackcatOrig,BlackCatDest
9146,C13b,18:30,CAR / TAXI,1,SG88AN,HOME,CB225JT,SHOPPING,536051,235720,545654,253538,30272,33111
9147,C13b,18:30,CAR / TAXI,1,CB30EL,WORK,CB223DQ,HOME,543360,259111,548763,249842,32771,32981
9148,C13b,18:30,CAR / TAXI,1,PE289BP,HOME,CB20QQ,WORK,529103,270242,546549,255140,32852,32702
9149,C13b,18:30,CAR / TAXI,1,PE192JF,HOME,CB20QQ,OTHER,518917,259345,546549,255140,33182,32702
9150,C13b,18:30,CAR / TAXI,3,PE283QE,HOME,CB225JJ,REC / LEISURE,538597,275332,545557,253281,32843,33111
9151,C13b,18:30,CAR / TAXI,1,PE291BL,WORK,CB225JR,HOME,524224,272714,545116,253900,32861,33111
9152,C13b,18:30,CAR / TAXI,1,CB226SZ,HOME,CB20QQ,WORK,540704,247940,547956,254186,33092,33111
9153,C13b,18:30,CAR / TAXI,1,MK428TW,HOME,CB225JJ,REC / LEISURE,503241,248581,545557,253281,32341,33111
9154,C14,7:00,CAR / TAXI,1,LE157LG,HOME,CB29JN,WORK,486777,311041,544873,254680,65005,33121
9155,C14,7:00,CAR / TAXI,3,NN81LZ,HOME,CB29FT,WORK,489797,267761,544356,254570,65086,33121
9156,C14,7:00,CAR / TAXI,1,NN109NG,HOME,CB29FT,WORK,495605,266323,544356,254570,65031,33121
9157,C14,7:00,LGV,1,AL13HZ,WORK,CB11BX,WORK,514981,207157,546169,258756,60041,32781
9158,C14,7:00,CAR / TAXI,2,PE197QX,HOME,CB28HE,WORK,517172,260666,545081,255726,33202,33132
9159,C14,7:00,CAR / TAXI,1,AL40GS,HOME,CB20QQ,WORK,517266,205947,546549,255140,60037,32702
9160,C14,7:00,CAR / TAXI,1,PE192TA,HOME,CB29FT,WORK,518389,259955,544356,254570,33181,33121
9161,C14,7:00,CAR / TAXI,1,PE196QP,HOME,CB18NN,WORK,518858,263049,548080,255818,32902,32702
9162,C14,7:00,CAR / TAXI,1,PE29AW,HOME,CB28BB,WORK,518945,297588,545832,256995,60365,33132
9163,C14,7:00,CAR / TAXI,1,SG63EW,HOME,CB58RX,EMPLOYERS BUS,521908,232681,548618,259312,60028,42971
9164,C14,7:00,CAR / TAXI,1,SG12DL,WORK,CB20QQ,WORK,522716,224011,546549,255140,60115,32702
9165,C14,7:00,CAR / TAXI,1,PE293BU,HOME,CB20QQ,WORK,523595,271982,546549,255140,32863,32702
9166,C14,7:00,CAR / TAXI,1,SG75BE,HOME,CB29FT,WORK,524049,233876,544356,254570,60032,33121
9167,C14,7:00,CAR / TAXI,2,PE291RJ,WORK,CB29FT,WORK,524480,273816,546549,255140,32861,32702
9168,C14,7:00,CAR / TAXI,1,PE291UE,HOME,CB29FT,WORK,524634,272593,544356,254570,32862,33121
9169,C14,7:00,CAR / TAXI,1,PE292EZ,WORK,CB29FT,WORK,524912,269353,544356,254570,32881,33121
9170,C14,7:00,CAR / TAXI,2,SG193DY,REC / LEISURE,CB29FT,REC / LEISURE,527167,255117,544356,254570,32945,33121
9171,C14,7:00,CAR / TAXI,1,PE262PT,HOME,CB28HG,WORK,527231,283400,545028,255720,33341,33132
9172,C14,7:00,CAR / TAXI,1,PE276RQ,HOME,CB29FT,WORK,530762,272291,544356,254570,32841,33121
9173,C14,7:00,CAR / TAXI,1,SG27AN,WORK,CB20QQ,WORK,531066,227132,546549,255140,60098,32702
9174,C14,7:00,CAR / TAXI,1,CB235BQ,HOME,CB29FT,WORK,531764,259227,544356,254570,33283,33121
9175,C14,7:00,CAR / TAXI,1,CB236HF,HOME,CB20QQ,WORK,531901,259765,546549,255140,33283,32702
9176,C14,7:00,CAR / TAXI,1,PE289LT,HOME,CB18PJ,WORK,532193,268224,547167,255678,32854,32701
9177,C14,7:00,CAR / TAXI,1,CB236AF,HOME,CB29FT,WORK,532292,259322,548080,255818,33282,32702
9178,C14,7:00,CAR / TAXI,1,SG89DG,HOME,CB18NR,WORK,535251,240427,547956,254186,30901,33111
9179,C14,7:00,CAR / TAXI,1,SG85BE,HOME,CB29FT,WORK,535248,240712,544356,254570,30901,33121
9180,C14,7:00,CAR / TAXI,1,SG85EG,HOME,CB21XL,WORK,535446,241690,545715,257511,30902,32781
9181,C14,7:00,CAR / TAXI,1,SG89DL,HOME,CB21LA,WORK,535470,240674,545621,257542,30901,33131
9182,C14,7:00,CAR / TAXI,1,SG85AB,HOME,CB11DW,WORK,535523,240885,545800,258352,30901,32772
9183,C14,7:00,CAR / TAXI,1,SG85SS,HOME,CB29FT,WORK,535962,242073,544356,254570,30902,33121
9184,C14,7:00,CAR / TAXI,1,SG87DR,WORK,CB23DS,WORK,535985,241864,545654,253538,30902,33111
9185,C14,7:00,CAR / TAXI,1,SG87DR,HOME,CB29FT,WORK,535985,241864,545654,253538,30902,33111
9186,C14,7:00,LGV,1,EN87DQ,WORK,CB28HG,WORK,536154,200608,545028,255720,60001,33132
9187,C14,7:00,LGV,1,SG127LW,WORK,CB29FT,WORK,536487,214993,544356,254570,60119,33121
9188,C14,7:00,CAR / TAXI,1,SG87XU,HOME,CB23DT,EMPLOYERS BUS,536498,241812,545085,258253,30903,32772
9189,C14,7:00,CAR / TAXI,1,SG86QB,HOME,CB18QY,WORK,539002,248364,547754,256161,33422,32701
9190,C14,7:00,CAR / TAXI,2,CB243US,HOME,CB29FS,WORK,539149,267053,508460,220251,33022,60154
9191,C14,7:00,CAR / TAXI,2,CB231ER,HOME,CB28AG,EDUCATION,539159,252491,544370,257669,33323,32771
9192,C14,7:00,CAR / TAXI,1,SG86RF,HOME,CB21QW,WORK,539466,246811,558925,265995,33422,60281
9193,C14,7:00,CAR / TAXI,1,CB245EU,HOME,CB20QQ,WORK,539898,270141,546549,255140,33001,32702
9194,C14,7:00,CAR / TAXI,1,CB231NA,HOME,CB28HG,WORK,540733,252493,545091,258327,33091,32772
9195,C14,7:00,CAR / TAXI,1,CB231ND,HOME,CB18QP,WORK,541036,252035,550030,256322,33091,32971
9196,C14,7:00,CAR / TAXI,1,IG88FA,WORK,CB11PT,WORK,541878,189956,545944,258339,71035,32781
9197,C14,7:00,CAR / TAXI,1,CM195PF,HOME,CB12AZ,WORK,543174,208754,546327,257833,60672,32781
9198,C14,7:00,CAR / TAXI,1,SG87RB,WORK,CB17QQ,WORK,543435,246644,544550,255063,60307,33121
9199,C14,7:00,CAR / TAXI,1,CB225HS,SHOPPING,CB29FT,SHOPPING,543766,252134,549291,256891,33093,32971
9200,C14,7:00,CAR / TAXI,1,CB248TY,WORK,CB29FT,WORK,544758,267337,544356,254570,33011,33121
9201,C14,7:00,CAR / TAXI,1,CB224PA,PERSONAL BUSINESS,CB29FT,PERSONAL BUSINESS,545366,246027,545944,258339,60307,32781
9202,C14,7:00,LGV,1,CB224QR,WORK,CB21RT,WORK,546151,246285,548918,256979,60307,32713
9203,C14,7:00,CAR / TAXI,1,CM234BX,HOME,CB29FT,WORK,547102,221585,544356,254570,60091,33121
9204,C14,7:00,CAR / TAXI,1,CB63JD,HOME,CB28DR,WORK,552854,276307,545659,256628,60338,33132
9205,C14,7:00,CAR / TAXI,2,CB75ZB,HOME,CB28AF,PERSONAL BUSINESS,564124,274299,545306,256794,60280,33132
9206,C14,7:00,CAR / TAXI,1,CM20DN,HOME,CB21GA,WORK,571031,206316,545138,257787,60629,32772
9207,C14,7:00,CAR / TAXI,1,CO77UE,HOME,CB28RU,WORK,609210,224878,545832,256552,60675,33132
9208,C14,7:00,CAR / TAXI,1,CO78PE,WORK,CB11PT,WORK,611787,221976,545944,258339,60675,32781
9209,C14,7:30,CAR / TAXI,2,RG49LS,HOME,CB29FT,OTHER,470503,180333,544356,254570,80978,33121
9210,C14,7:30,CAR / TAXI,2,NG237RA,HOME,CB29NB,WORK,483349,361542,544913,254321,65011,33121
9211,C14,7:30,CAR / TAXI,1,MK402AL,HOME,CB28QF,WORK,503970,250381,546324,255768,32371,32701
9212,C14,7:30,CAR / TAXI,1,MK454HY,HOME,CB29FT,WORK,511226,235920,544356,254570,60188,33121
9213,C14,7:30,CAR / TAXI,1,PE67EU,HOME,CB29FT,WORK,511968,305276,544356,254570,60380,33121
9214,C14,7:30,CAR / TAXI,1,AL54PB,HOME,CB21PF,WORK,513885,215574,545555,257646,60035,33131
9215,C14,7:30,CAR / TAXI,1,PE191AT,HOME,CB223BP,WORK,518222,260525,548215,249780,33212,32981
9216,C14,7:30,CAR / TAXI,1,W44NS,HOME,CB29FT,WORK,520760,178136,544356,254570,70701,33121
9217,C14,7:30,CAR / TAXI,1,SG54HQ,HOME,CB29FT,HOME,517923,231394,544356,254570,60031,33121
9218,C14,7:30,CAR / TAXI,1,NW97AT,EMPLOYERS BUS,CB12RE,EMPLOYERS BUS,522184,187658,545996,257271,71185,33132
9219,C14,7:30,CAR / TAXI,2,SG61SE,HOME,CB29FT,WORK,522327,232440,544356,254570,60028,33121
9220,C14,7:30,CAR / TAXI,2,SG76HP,WORK,CB12AD,WORK,524508,233095,545912,258030,60032,32781
9221,C14,7:30,CAR / TAXI,1,PE291XB,HOME,CB29FT,WORK,525425,273457,544356,254570,32862,33121
9222,C14,7:30,CAR / TAXI,1,SG47AX,HOME,CB23EN,WORK,525743,230100,545078,258192,30273,32772
9223,C14,7:30,CAR / TAXI,2,SG75DT,HOME,CB29FT,WORK,526059,235419,544356,254570,30271,33121
9224,C14,7:30,CAR / TAXI,1,SG27EW,HOME,CB29FT,WORK,526799,222362,544356,254570,60098,33121
9225,C14,7:30,CAR / TAXI,2,SG75LW,EDUCATION,CB29FT,EDUCATION,527296,239999,544356,254570,30271,33121
9226,C14,7:30,CAR / TAXI,1,PE289AH,HOME,CB29FT,WORK,528336,270999,544356,254570,32852,33121
9227,C14,7:30,CAR / TAXI,1,PE273DB,HOME,CB28QL,WORK,530848,273228,545946,256396,32841,32701
9228,C14,7:30,CAR / TAXI,2,PE273FQ,HOME,CB20QW,WORK,531427,273287,546549,255140,32841,32702
9229,C14,7:30,CAR / TAXI,1,BN17EU,HOME,CB13LH,WORK,531816,107100,548231,257431,80420,32713
9230,C14,7:30,CAR / TAXI,1,PE275JT,WORK,CB29FT,WORK,531880,271662,544356,254570,32842,33121
9231,C14,7:30,CAR / TAXI,1,SG85HB,HOME,CB29LD,WORK,535239,241324,544543,254828,30901,33121
9232,C14,7:30,CAR / TAXI,1,SG89LB,HOME,CB29FT,WORK,535739,240596,544356,254570,30902,33121
9233,C14,7:30,CAR / TAXI,1,SG87HT,HOME,CB29FT,WORK,536162,241179,544356,254570,30903,33121
9234,C14,7:30,CAR / TAXI,3,SG87EY,HOME,CB20XY,WORK,536168,242507,546640,255268,33101,32702
9235,C14,7:30,CAR / TAXI,1,SG87XS,HOME,CB11BA,WORK,536205,241890,546092,256570,30903,32712
9236,C14,7:30,CAR / TAXI,1,SG87XY,HOME,CB11PS,EMPLOYERS BUS,536414,241681,545872,258653,30903,32773
9237,C14,7:30,CAR / TAXI,1,SG87EP,HOME,CB28PH,WORK,536411,240867,546120,256352,30903,32701
9238,C14,7:30,CAR / TAXI,2,PE283DL,HOME,CB29FT,OTHER,537140,277859,544356,254570,33342,33121
9239,C14,7:30,CAR / TAXI,3,CB237DS,HOME,CB29FT,WORK,537891,256167,545858,261790,13311,32961
9240,C14,7:30,CAR / TAXI,1,SG86BA,HOME,CB28HG,WORK,538088,244082,545028,255720,33101,33132
9241,C14,7:30,CAR / TAXI,2,SG86AY,HOME,CB29FT,WORK,538226,244179,544356,254570,33101,33121
9242,C14,7:30,CAR / TAXI,3,SG88EE,HOME,CB28AG,EDUCATION,538452,235795,545195,256604,30272,33132
9243,C14,7:30,CAR / TAXI,3,SG86ER,HOME,CB21AR,WORK,538650,244978,545832,254188,33101,33111
9244,C14,7:30,CAR / TAXI,3,SG86EH,EDUCATION,CB29FT,EDUCATION,538638,245140,544356,254570,33101,33121
9245,C14,7:30,CAR / TAXI,3,CB227GA,HOME,CB28AG,OTHER,539035,249401,545195,256604,32949,33132
9246,C14,7:30,CAR / TAXI,2,CB238AQ,EDUCATION,SO237DJ,HOME,539254,260472,448209,130271,33151,80749
9247,C14,7:30,CAR / TAXI,2,SG86PP,HOME,CB29FT,EDUCATION,539282,247748,544356,254570,33422,33121
9248,C14,7:30,CAR / TAXI,1,CB238AF,HOME,CB18RN,WORK,539516,260142,547074,255014,33151,32702
9249,C14,7:30,CAR / TAXI,2,SG86UP,HOME,CB29FT,OTHER,540141,247894,546101,257260,33422,33132
9250,C14,7:30,CAR / TAXI,3,CB227RP,OTHER,CB29FT,OTHER,540163,249916,544356,254570,32949,33121
9251,C14,7:30,CAR / TAXI,2,SG90NL,HOME,CB29FT,EDUCATION,540197,229897,544356,254570,60091,33121
9252,C14,7:30,CAR / TAXI,5,SG88ND,HOME,CB28QF,EDUCATION,540329,234741,546324,255768,30272,32701
9253,C14,7:30,CAR / TAXI,1,CB231LD,HOME,CB29FT,OTHER,540394,252389,544356,254570,33091,33121
9254,C14,7:30,CAR / TAXI,2,CB226ST,EDUCATION,CB29FT,EDUCATION,540843,248025,544356,254570,33092,33121
9255,C14,7:30,CAR / TAXI,1,CB231JU,HOME,CB12LA,WORK,540901,252047,545937,257344,33091,32781
9256,C14,7:30,CAR / TAXI,2,CB231ND,HOME,CB28QF,EDUCATION,541036,252035,550030,256322,33091,32971
9257,C14,7:30,CAR / TAXI,1,IG88FA,WORK,CB11PT,WORK,541878,189956,545944,258339,71035,32781
9258,C14,7:30,CAR / TAXI,2,SG87SA,HOME,CB28AF,PERSONAL BUSINESS,542239,245610,545306,256794,33102,33132
9259,C14,7:30,CAR / TAXI,3,CB227PT,HOME,CB21LY,EDUCATION,542595,250852,546549,255140,33092,32702
9260,C14,7:30,CAR / TAXI,2,CB227AB,HOME,CB28AG,WORK,543017,251432,545195,256604,33093,33132
9261,C14,7:30,CAR / TAXI,3,CB225HT,HOME,CB21HX,EDUCATION,543130,252436,545294,257425,33093,33131
9262,C14,7:30,CAR / TAXI,2,SG88QB,HOME,CB29FT,WORK,543419,240121,544072,258260,33103,32771
9263,C14,7:30,CAR / TAXI,2,SG87RJ,HOME,CB28AG,EDUCATION,543617,246488,545195,256604,60307,33132
9264,C14,7:30,CAR / TAXI,2,SG88RG,EDUCATION,CB29FT,EDUCATION,543874,237373,544356,254570,60680,33121
9265,C14,7:30,CAR / TAXI,1,CB62BN,HOME,CB18PJ,WORK,544353,280744,547167,255678,60339,32701
9266,C14,7:30,CAR / TAXI,3,SG88UA,HOME,CB29FT,OTHER,544639,239431,544356,254570,60680,33121
9267,C14,7:30,CAR / TAXI,2,CB225HJ,HOME,CB29LH,OTHER,544886,251647,545912,258030,33094,32781
9268,C14,7:30,CAR / TAXI,2,CB225HH,EDUCATION,CB29FT,EDUCATION,545064,251441,544356,254570,33094,33121
9269,C14,7:30,CAR / TAXI,3,CB225ES,HOME,CB28AG,EDUCATION,545328,251281,544072,258260,33094,32771
9270,C14,7:30,CAR / TAXI,1,CB224PA,HOME,CB29FS,WORK,545366,246027,545944,258339,60307,32781
9271,C14,7:30,CAR / TAXI,1,SG112EE,HOME,CB28FA,WORK,545468,222029,544914,256421,60091,33132
9272,C14,7:30,LGV,3,CB114LT,HOME,CB29FT,EDUCATION,546426,239730,544356,254570,60680,33121
9273,C14,7:30,CAR / TAXI,1,RM64PU,HOME,CB30WA,WORK,546642,187908,543660,258982,71035,32771
9274,C14,7:30,CAR / TAXI,3,CB224NZ,HOME,CB29FT,EDUCATION,546975,248449,547910,259379,60307,32762
9275,C14,7:30,CAR / TAXI,2,CB224NT,EDUCATION,CB29FT,EDUCATION,547032,247909,545789,257368,60307,32781
9276,C14,7:30,CAR / TAXI,1,CB224RX,HOME,CB29FT,WORK,547778,245510,544356,254570,60307,33121
9277,C14,7:30,CAR / TAXI,1,CB246BG,WORK,CB29FT,OTHER,548053,262571,544356,254570,32961,33121
9278,C14,7:30,CAR / TAXI,2,CB223BG,WORK,CB62JH,WORK,548622,249416,548756,256164,32981,32713
9279,C14,7:30,CAR / TAXI,3,CB101SH,HOME,CB20QQ,WORK,549487,243556,545091,258327,60307,32772
9280,C14,7:30,CAR / TAXI,4,CB102UT,HOME,CB28AG,EDUCATION,556292,235765,545195,256604,60682,33132
9281,C14,7:30,CAR / TAXI,1,CM61GB,HOME,CB29FT,HOLIDAY HOME,557510,221373,544356,254570,60679,33121
9282,C14,7:30,CAR / TAXI,1,CB75BT,HOME,CB29FT,WORK,559315,273735,544356,254570,60303,33121
9283,C14,7:30,CAR / TAXI,1,CB214QA,HOME,CB30FD,WORK,561348,247382,545091,258327,60295,32772
9284,C14,7:30,CAR / TAXI,1,CM61EW,HOME,CB12JH,WORK,563364,221293,546101,257260,60679,33132
9285,C14,8:00,CAR / TAXI,2,HP65PG,EDUCATION,CB29FT,EDUCATION,495785,199836,544356,254570,81060,33121
9286,C14,8:00,CAR / TAXI,1,NN96ES,HOME,CB28QF,WORK,499599,272758,546324,255768,65030,32701
9287,C14,8:00,CAR / TAXI,2,GU214HJ,HOME,CB21SZ,OTHER,500858,160259,544838,258489,80093,32772
9288,C14,8:00,CAR / TAXI,1,PE84PS,HOME,CB215XB,WORK,503424,289263,550030,256322,65029,32971
9289,C14,8:00,CAR / TAXI,1,MK428DR,HOME,CB28PX,WORK,503447,247883,481378,264581,32342,65046
9290,C14,8:00,CAR / TAXI,1,PE280SE,HOME,CB29NL,EMPLOYERS BUS,508683,272972,544935,255186,32932,33121
9291,C14,8:00,CAR / TAXI,1,LU27GE,HOME,CB21RT,WORK,509022,225082,544747,257888,60193,32772
9292,C14,8:00,LGV,1,LU27JJ,HOME,CB21PG,WORK,509595,222415,545906,257160,60151,33132
9293,C14,8:00,CAR / TAXI,1,LU29BP,HOME,CB20RE,WORK,511163,222925,546122,255338,60161,32701
9294,C14,8:00,CAR / TAXI,1,TW140DG,HOME,CB12EU,WORK,511277,173896,545552,257751,70701,33131
9295,C14,8:00,CAR / TAXI,1,WD232JU,WORK,CB28BW,WORK,512082,195885,545753,256813,60024,33132
9296,C14,8:00,CAR / TAXI,1,PE195LQ,HOME,CB29FT,WORK,516421,262292,544356,254570,32938,33121
9297,C14,8:00,CAR / TAXI,1,RH43AN,HOME,CB21TY,WORK,516417,147908,544842,258653,80033,32772
9298,C14,8:00,CAR / TAXI,1,PE36BG,HOME,CB29FT,WORK,518027,299074,544356,254570,60374,33121
9299,C14,8:00,CAR / TAXI,1,SG51SU,HOME,CB58WR,WORK,518452,230493,546805,258995,60030,32761
9300,C14,8:00,CAR / TAXI,1,SG64UD,WORK,CB29FT,WORK,521911,233068,544356,254570,60028,33121
9301,C14,8:00,CAR / TAXI,2,PE296JR,HOME,CB17BH,WORK,521963,272164,546414,256634,32863,32712
9302,C14,8:00,LGV,1,SG13QR,WORK,CB13NW,WORK,523433,225306,547398,257504,60114,32711
9303,C14,8:00,CAR / TAXI,2,SW72PA,WORK,CB13ER,SHOPPING,526889,179225,546714,258606,70160,32781
9304,C14,8:00,CAR / TAXI,1,SG75LS,HOME,CB29FT,WORK,527281,239894,544356,254570,30271,33121
9305,C14,8:00,CAR / TAXI,3,SG80LB,HOME,CB17TA,EDUCATION,527888,244597,546635,255914,33412,32701
9306,C14,8:00,CAR / TAXI,1,CB233XJ,HOME,CB29FT,WORK,528284,263051,544356,254570,33262,33121
9307,C14,8:00,CAR / TAXI,3,PE289DQ,HOME,CB28EX,EDUCATION,529545,270834,545087,256293,32853,33132
9308,C14,8:00,CAR / TAXI,1,N227BJ,HOME,CB28BU,WORK,529628,190530,545482,256908,70455,33132
9309,C14,8:00,CAR / TAXI,1,CB235DG,HOME,CB20QQ,WORK,531308,259514,546549,255140,33255,32702
9310,C14,8:00,CAR / TAXI,2,PE273FE,HOME,CB17ST,WORK,531512,272973,546827,255743,32841,32701
9311,C14,8:00,CAR / TAXI,1,PE274TX,HOME,CB215BS,WORK,534598,272069,546549,255140,32843,32702
9312,C14,8:00,CAR / TAXI,1,PE274SW,HOME,CB29FT,WORK,534635,272365,544356,254570,32843,33121
9313,C14,8:00,CAR / TAXI,1,N97LL,HOME,CB29FT,WORK,534754,195208,544356,254570,71135,33121
9314,C14,8:00,CAR / TAXI,1,SG89DD,HOME,CB29FT,WORK,535322,240637,544356,254570,30901,33121
9315,C14,8:00,CAR / TAXI,1,SG89DJ,HOME,CB29LD,WORK,535385,240373,544543,254828,30901,33121
9316,C14,8:00,CAR / TAXI,1,SG85DU,HOME,CB29FT,WORK,535527,241446,544356,254570,30902,33121
9317,C14,8:00,CAR / TAXI,1,SG89LB,WORK,CB29FT,WORK,535739,240596,544356,254570,30902,33121
9318,C14,8:00,CAR / TAXI,1,SG87DD,HOME,CB23NA,EMPLOYERS BUS,535817,241212,546549,255140,30902,32702
9319,C14,8:00,CAR / TAXI,1,SG89EB,EMPLOYERS BUS,CB29FT,EMPLOYERS BUS,536114,240283,544356,254570,30903,33121
9320,C14,8:00,CAR / TAXI,1,SG129UN,HOME,CB21LY,WORK,536082,214051,545375,257315,60120,33131
9321,C14,8:00,CAR / TAXI,1,CB244RY,HOME,CB29FT,WORK,536116,268396,544356,254570,33021,33121
9322,C14,8:00,CAR / TAXI,1,CB244RW,HOME,CB29FT,WORK,536334,268153,545654,253538,33021,33111
9323,C14,8:00,CAR / TAXI,1,SG85QY,HOME,CB29FT,WORK,536366,250308,544732,257987,32948,32772
9324,C14,8:00,CAR / TAXI,1,SG87XZ,HOME,CB21PQ,WORK,536377,241734,545927,257015,30903,33132
9325,C14,8:00,CAR / TAXI,1,SG87XW,HOME,CB58RE,WORK,536389,242007,548008,258702,30903,32762
9326,C14,8:00,CAR / TAXI,3,SG89TA,HOME,CB20QQ,WORK,536623,240584,546549,255140,30903,32702
9327,C14,8:00,CAR / TAXI,1,SG89TH,HOME,CB29FT,WORK,536622,240482,544356,254570,30903,33121
9328,C14,8:00,CAR / TAXI,1,CB237XT,HOME,CB29FT,WORK,537368,258968,545042,254063,33331,33121
9329,C14,8:00,CAR / TAXI,2,SG86LU,WORK,CB18HQ,WORK,537452,245779,547717,256302,33421,32712
9330,C14,8:00,CAR / TAXI,1,CB238ES,HOME,CB20QQ,WORK,538291,263611,546549,255140,33303,32702
9331,C14,8:00,CAR / TAXI,2,SG88EG,HOME,CB27EB,EDUCATION,538350,235290,544981,257059,30272,33131
9332,C14,8:00,CAR / TAXI,1,SG86DA,HOME,CB27EG,WORK,538340,244710,544942,256783,33101,33132
9333,C14,8:00,CAR / TAXI,1,SG86AZ,WORK,CB21AB,WORK,538358,244034,545927,255513,33101,32702
9334,C14,8:00,CAR / TAXI,2,SG86UH,HOME,CB20QQ,WORK,538409,244311,546549,255140,33101,32702
9335,C14,8:00,CAR / TAXI,1,SG86UH,HOME,CB21JE,OTHER,538409,244311,546549,255140,33101,32702
9336,C14,8:00,CAR / TAXI,2,SG86UH,HOME,CB21JE,EDUCATION,538409,244311,546549,255140,33101,32702
9337,C14,8:00,CAR / TAXI,1,SG86ED,HOME,CB28DR,WORK,538421,245260,545659,256628,33101,33132
9338,C14,8:00,CAR / TAXI,1,SG86BX,HOME,CB12HA,WORK,538514,244398,545757,257606,33101,32781
9339,C14,8:00,CAR / TAXI,4,SG86BX,EDUCATION,CB28EX,EDUCATION,538514,244398,545757,257606,33101,32781
9340,C14,8:00,CAR / TAXI,1,SG86BX,HOME,CB29LG,WORK,538514,244398,545757,257606,33101,32781
9341,C14,8:00,CAR / TAXI,2,SG86ER,HOME,CB13RJ,WORK,538650,244978,545832,254188,33101,33111
9342,C14,8:00,CAR / TAXI,2,SG86HG,HOME,CB20QQ,OTHER,538949,244806,547956,254186,33101,33111
9343,C14,8:00,CAR / TAXI,1,SG86PZ,HOME,CB29FT,WORK,539291,248136,544356,254570,33422,33121
9344,C14,8:00,CAR / TAXI,1,PE166BH,HOME,CB29FT,WORK,539266,286270,544356,254570,60336,33121
9345,C14,8:00,CAR / TAXI,1,SG86PP,HOME,CB29FT,WORK,539282,247748,544356,254570,33422,33121
9346,C14,8:00,CAR / TAXI,3,SG86QJ,EDUCATION,CB21HF,EDUCATION,539541,248076,545350,257534,33422,33131
9347,C14,8:00,CAR / TAXI,1,SG88HY,HOME,CB30AT,WORK,539910,238714,544332,259423,30272,32753
9348,C14,8:00,CAR / TAXI,3,SG88AQ,HOME,CB28AG,EDUCATION,539913,238299,545195,256604,30272,33132
9349,C14,8:00,CAR / TAXI,2,CB227RS,HOME,CB28PX,EDUCATION,540030,249990,544581,258063,32949,32771
9350,C14,8:00,CAR / TAXI,1,CB231JE,OTHER,CB20QQ,OTHER,540275,252251,545996,257271,33091,33132
9351,C14,8:00,CAR / TAXI,2,CB245LD,HOME,CB28AG,EDUCATION,540568,270101,545195,256604,33001,33132
9352,C14,8:00,CAR / TAXI,1,CB231JD,EMPLOYERS BUS,CB20NT,EMPLOYERS BUS,540619,252377,546057,256731,33091,32712
9353,C14,8:00,CAR / TAXI,2,CB231JT,OTHER,CB29FT,PERSONAL BUSINESS,540773,252092,544356,254570,33091,33121
9354,C14,8:00,CAR / TAXI,3,CB231LR,HOME,CB27EB,EDUCATION,540848,252362,545996,257271,33091,33132
9355,C14,8:00,CAR / TAXI,2,CB237AQ,HOME,CB28RP,OTHER,541018,255368,546329,259786,33153,32732
9356,C14,8:00,LGV,1,CB226RZ,HOME,CB20QQ,WORK,541480,248080,544308,257931,33092,32771
9357,C14,8:00,CAR / TAXI,1,CB227NT,REC / LEISURE,CB28PE,REC / LEISURE,541860,251103,546092,256570,33092,32712
9358,C14,8:00,CAR / TAXI,3,SG87TX,HOME,CB21HF,EDUCATION,542046,246048,545350,257534,33102,33131
9359,C14,8:00,CAR / TAXI,1,SG87SF,WORK,CB29LD,WORK,542080,245979,544543,254828,33102,33121
9360,C14,8:00,CAR / TAXI,2,SG88SG,HOME,CB28EX,EDUCATION,542318,238752,545087,256293,33103,33132
9361,C14,8:00,CAR / TAXI,1,SG87WA,HOME,CB29LG,WORK,542359,245904,544439,254863,33102,33121
9362,C14,8:00,CAR / TAXI,2,CB227PY,HOME,CB20SZ,OTHER,542502,251040,546308,255304,33092,32701
9363,C14,8:00,CAR / TAXI,1,CB227QD,WORK,CB12JD,WORK,542940,251601,544072,258260,33092,32771
9364,C14,8:00,CAR / TAXI,2,CB227QD,HOME,CB12JW,OTHER,542940,251601,544072,258260,33092,32771
9365,C14,8:00,CAR / TAXI,4,CB227QJ,HOME,CB29FT,OTHER,543448,251409,545654,253538,33093,33111
9366,C14,8:00,CAR / TAXI,1,CB225JB,HOME,CB20QQ,OTHER,544061,251727,546549,255140,33093,32702
9367,C14,8:00,CAR / TAXI,2,CB249YG,HOME,CB20QQ,OTHER,544255,263073,546549,255140,33013,32702
9368,C14,8:00,CAR / TAXI,1,CB248RX,HOME,CB29FT,WORK,545067,267869,544356,254570,33011,33121
9369,C14,8:00,CAR / TAXI,1,CB42RN,HOME,CB28AG,WORK,545412,261037,545195,256604,32731,33132
9370,C14,8:00,CAR / TAXI,1,CB224GY,HOME,CB29FT,WORK,545447,245942,547408,255909,60307,32701
9371,C14,8:00,CAR / TAXI,1,CM234BW,HOME,CB28AF,WORK,546999,220692,545306,256794,60091,33132
9372,C14,8:00,CAR / TAXI,2,BR67NT,HOME,CB29FT,OTHER,547369,162444,544356,254570,70896,33121
9373,C14,8:00,CAR / TAXI,1,CB224QE,WORK,CB21JE,WORK,547599,245687,545200,257434,60307,33131
9374,C14,8:00,CAR / TAXI,1,CB224SF,HOME,CB29FT,OTHER,547830,245932,544356,254570,60307,33121
